lang_code,id,name,mac_address,serial_num,ip_address,mspec_id,public_key,key_index,zone_code,regcntr_id,is_active
eng,10055,b2ml25727,8C-16-45-1A-0F-62,FB5962911688,192.168.0.381,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAztkSMv8XbAn7muyf5FJIhbEbo4TS+1jMojmj8ybaWHaofB4G55ojGdU6y0OHc6U4K5eh8FLStHsqsYpVYDkDor2hMwdYwIBNVtHONCcb3NIHEyzKEEGTOlD2h4lUJjoC9/+5BZffOI1i4dO2XC1b2pWXd+4AgUzqTNi4zkLW/+d154s+FHHsTWKD4fRWsZ/tc8lZ/F0kXGkGRrAM1elFKjvTCRp/8fMFLEf2QWsGT+MQ4MrRtyZtl3XuONz7eajcx8ZZB8b0Ob5+VR3xTgjz60/CutjlRl/DpppkK5dHGQ/3CSQ79/onZjsEkfHMtpYCy0T548tx611ZqsS/DE/MWwIDAQAB,BB:2F:9F:29:2C:8B:FB:44:51:BA:F7:F9:66:9B:F2:F0:5A:2D:7C:2B:24:AC:A7:08:53:35:A0:B7:96:50:F0:24,NTH,10007,True
eng,10056,b2ml20071,98-E7-F4-30-16-5A,FB5962911689,192.168.0.382,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAv0TEDdQYiJLDOEMzgjuUgTvIwrgHy+TmFoHX7yS17D+rGhTeZFAVensnWkXApCQ3xrSoR+njmZHupaM6liJwzGGKwkSenaf6ypUmof4zYLh8lAIQPWp9su3rdvJyQyMMtOuV/m9n3VXe+Nyl0KaCbCe95K2Gs+K7Qa6cTVZVflum3HXn8MfOOxcH5LqKSyBg0mcBHxTfnSriTQhDQjWFRuwO0N6jFT4N5xSJEC/fl38RK6pCc2uLvW/N3ksM/04lBesn0CyuEhBzn40PyLA7S+dIkSv0sKwBUTYBVkRcSKXauXXEmqEgO3i2qggTGgehmBZWqDhQ/HO7ubZ9i+FTOQIDAQAB,40:52:51:F1:D9:7B:E3:D0:66:84:F7:D1:59:F9:BF:21:16:49:AD:B4:F2:88:71:CD:5F:EF:47:C0:41:FE:DD:74,NTH,10007,True
eng,10057,a2ml29516,38-BA-F8-7D-67-89,FB5962911690,192.168.0.383,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAm3mbE0pGFH7Fvcemjg6tOru9FtJg6w21HdmgNahVtJcU4W88NJWRIQ1TgdlatBeYs5iLVVSyLePZ/QqmJMEExxUANyqaXPHX7PIIPD7vFYy+L9bHnL0wPTIPHRnUKxwnF3EGQkr1SHbWkkdScE2FmZjRueXFIgFzYmtb1OjZ3GHMwWnQ0q+KPfBaHloOtXqlSB5Fr/4GA+Ou5r+vOvCkTaA1qVo8A8xhIw8qJqqY0f9RcwQJoh+GrZC67CcGaWMtDzN07O6Q4Rsu+PvagVvpSYZrKv/WOgJWIH3Xs86LI5aAeJ1EtxuRRko0IOB95TcLP+8g1mAUroKUbVEG4mYpjQIDAQAB,42:91:8D:30:C4:B8:32:C0:A5:63:31:95:A8:57:8B:10:52:10:E5:E8:C2:A3:3E:44:5E:BD:92:F2:A2:AE:8B:7A,NTH,10007,True
eng,10058,a2ml29424,8C-16-45-FA-95-5F,FB5962911691,192.168.0.384,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAhC/KH1CokferEEl8q4I+xA50jssabCj0ZnVLIjsEGd2PSlgweGdrZIwAc8azEsyDIw0Dq0WX+2IjRh36t+KqjAomLRR/7z6UNxBPf5z4XAebLKOhkQFU7NaDzTt3lvCmIfOu3Pim1UG1MW1FufUUHY/qkhHGrOoXznJgTX7T13TdrB234h/2HnRtFwg0yE9LD+q0z5mjZhtapGIyRX0F5p41wHVAdnkmQMTU+fYwpHKqMz7yD8f09SJCJ92A6ymkw4rywjPX3Y/WdBqFteqelM6y+HsY6Fi/G2ykeSrWpR5JeGbQcze3va7jhs63q1dyiaw5rSXks1ECIi1EsolbQQIDAQAB,CB:5A:FF:5D:B3:BC:D3:CC:B4:72:2B:CA:F6:84:DA:60:F0:77:DC:18:F6:7A:21:F2:91:B5:52:48:9F:BB:E9:D1,NTH,10007,True
eng,10059,desktop-7p9og73,C4-65-16-A6-9A-5D,FB5962911681,192.168.0.385,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAu7d55FamzFvtORG5gvHVWoIse67M9/uobSRC2HhuByGnl5BTuE835Ajyl30baq4ApKL8rT+nv4ug7xlK/3rUDkEvRrwQNLYZ7mXXOnKQjJoV0/yx7QOgqD5vCd34FXNZOTUx8G+wfodDSMtFtzecWqZqctkNGzQwEJ6QD0ua5OkAYu8f1NHC0fg2ePDEY+lFCAybGg+nQ/iIf9P7CV4w/IiPwb9KILSrhsdmVXxg0jVuhwYSB07QSL7041ki4b/BCXkmMqk0DphhlewSwaWbdjI+HA4Rs+ftVbcX6f1usdsfz9PSJSW2Ypot4IAHKel83+YKzweFvvUtTfOTT98bLwIDAQAB,44:78:93:43:CC:0E:A3:D5:2B:CE:C2:04:1F:DF:D9:E6:E5:CE:CE:97:44:A1:5E:6B:6E:35:04:D4:40:F3:E2:51,STH,10008,True
eng,10060,desktop-l1p84kt,C4-65-16-A6-9A-D6,FB5962911682,192.168.0.386,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAs+6BwloiH2BlDjWfxJ1yjTEsWzlxNLoCcKykzoqg/Msw0YY5Qj71MSJE/2SXxnaAnjWDW8xHNgwCH1cJ60GgjLQ71m8pH2fXYtXfsrvM5UR+IFYnmxNlglHwD3EQyp9eZwPuWECuv7sUbyVXItQkqVCJBlo0QWvVMpWQn0iypXB0xCMsG0pdsrou5YsbU77Nc8XgFnToccSCNeDtgq2n38ZXB3AD7ieW62FY0+FIzeNYAMwuG6/vhsLO76wXO4KI4fGm4Sk6Kz4lE89hvk4+Vj/MNpKBH/8WmGheXfh9H2yM8UtFwgOslb2cgEWo8jG3WkhCYFMFg9cenhjtAGN85wIDAQAB,85:CF:5C:74:13:7B:6D:55:CD:D5:93:DA:5F:42:56:92:A8:40:A7:72:53:7A:65:C8:63:FF:67:54:D5:E1:99:5D,STH,10008,True
eng,10061,desktop-2mjpo3r,C4-65-16-A3-9B-92,FB5962911683,192.168.0.387,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAnsY8crziXvlrMZWYKcjf34W8OC2oWi6DoVKpuoCOkz5IHrW9SnenPfW8MxYUnQkGUkZEuOv+LO0umrhZFGz8W62Ewg2DMjYx/tx9mlbdhLcMOcsQPgYHIl88/J3uB4i6vb9Rk0bRGNzmOMvwlo7sQhLN5Ypr9ORP9ITJiXxkAJiMIoMnIWyyElJ4LIsMKpFECc2oh+05U8IT+dvtv5MS37JFwUXhXumBysoNlahzb5dFVm3p7oa/gNjkqfugJrJ++PnLq6Nk5tphNSgGI09LzKQxCWMC3TOWt/ABoa63lFgw0jMNBZ5iA81ERIk8BOU9iOhDv+lfk3baqhyZQGVOBQIDAQAB,0E:F0:B0:3C:38:A1:D9:53:0E:FB:57:CC:C2:E1:B4:AC:5A:2F:2A:39:78:7F:CE:F8:30:5A:14:D6:52:F7:BC:48,STH,10008,True
eng,10062,desktop-a2mm8aq,B8-AC-6F-DA-4C-5B,FB5962911684,192.168.0.388,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAmj14421sVS7cbrpWipMMlWnhlAOkcMb6gee/0TJ6Us2LA7bKSwCmQ+4YudizfStpEj2GuZKC8P2ZY6p/7GI6/DcNDionrav/3kYxigpqNn2aC2pkLoX61BMPdf/7fjyoXAb8WFzg/v1vnWKpQWwJsdG+2VbkPCnbgIBEv40wv9ynFaDraxZLPoIGA2qpTzd/hFxB+LRdZZwmY/NY21jSa2+AHa3Z1aagdX+diwLuwQbWcJ1HUqjlpzCiJvNs885QMJVsu0EJ7juD/Nw1yIN7jS7SbjN5tW9sGpWn+1ayvPACBW9njQYdNi1spfwJ1aROZxj1N5j3VU/X6ODdzzsS+QIDAQAB,E9:4F:31:A8:55:A9:CD:FE:21:EE:CD:2C:30:0C:7B:0B:60:0C:F0:02:94:5E:0E:BC:43:2D:14:ED:35:3D:18:FD,STH,10008,True
eng,10063,security-test3,00-0D-3A-F2-C6-FF,FB5962911685,192.168.0.389,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAorrXA7q5RnVfygaHHkJiUQ8CVQVqM2Db88IdYn/dFp+38sirE+Lza7x0oTdXlC1Om2h8TAy9fEIwdTcdvIrMy+YGQlV824xNaskEiLAS45Q/i4Bcw6tO1FxR7BryMQROTm+bDv4JX81cAwfpcozzfV5d73KRT67lcD8R+k8qTE7yOPiRlDs7pQ2IwnNAy6xJfFVDzhYHc/uqURPiTqWGGuwmd9goXsr1NbDlI2x0Godoi4H0Ko6niZbJ1Es1OVL0uNmrMgtnkTZLgpD53520jAkQNz5FhquaU0921IvSXAlwqZ6Dbcmf0ydvskB/FF2OoNgP4EyGMpoYJb8wdwV7KwIDAQAB,C2:5F:69:28:F2:B5:73:80:2D:D0:7F:19:4D:F5:14:D3:9C:4C:6E:79:0E:F6:82:A3:CC:4D:DC:82:83:73:B9:56,STH,10008,True
eng,10064,mosip-security,00-0D-3A-F2-B4-8A,FB5962911686,192.168.0.390,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAjCMRQhw3Wd87pI5+6xdBr0WBjLt3a7j0TIZDM7BXU9gpmCJa2irrQQ8iwfCIY0YvnYFs/gSBRmDXiNdymFiqIM1lLVltjZqC8KV2CRRXDku6yUJArMkKbbvJtwvQzr2risHxBfHZyzvwSHKJ/8F7BnPUjYQOngEWG5U6yPtvA+t7Be9Xw/uJTccHiee1wNLG8/I1pj0PP1GXx8lmycqM4k4RWAzIB3tjUfokN5kryR7P92T/ainCqI8efTz0OfZDgXn6TSQLm5ZNZ1dqRHqEP2unlP1AuLQ7Hkl2JRhtx3swaB5slUkP9jc+43bNiXrqxuxjxL8+87BSNZn1mteMEQIDAQAB,CF:E8:5F:F9:75:1E:52:56:88:32:15:72:99:C3:53:0A:89:01:86:D3:5F:1E:B6:91:D5:38:19:62:21:61:D9:70,STH,10008,True
eng,10065,techno-260,3C-18-A0-76-38-4F,FB5962911687,192.168.0.391,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAr6bejChsiYyPc7m7pyujCEgJBRFw0MhMDI2T4IrJJpVFpY2613IUPEGX8VTGmsvawxVzlcW2Ec86cHKQIkdCEYwW0pGoftDHrwYKIHQCL3C9g+I5t/iCFx/5gSgA9jaqSsq/GgIt/URsN3OfuAe8A+q/S9cevVvtPGPs4f/Wq1plmafd4CRv7YH7OzFxKnuAZjMWb3izUE4cjLH04LOxX4NARA8dAl1F5W1awfMlO2ruDK3FTxGYAY5pGiW2SMFe6ZFltA/WBOAYqN3/fbADqoneRSUaBib8u51AUJlCgv2A5LE7pAHoxRW0+9beZDp0CE24AbnElBLbas6U2e6pswIDAQAB,7A:7D:F0:EA:17:F3:E0:92:CD:90:58:F8:A1:0C:CA:2D:7B:1A:35:E9:82:68:4F:7A:7F:97:7C:CB:AA:4F:98:90,STH,10008,True
eng,10066,mosip-security2,00-0D-3A-F2-CB-29,FB5962911688,192.168.0.392,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAjGWsozphOjXyhmQs3sIOICoWPsqJ6eQgEUOQ6mCu+e3pL0OHB90S9jYS49oetXNVsYOgY3DAXYqHgRdeEG0ZEfuZ62QPC5ty/OCxxw5Jly69P84wZxhRSarQagBUuklGm7u8GgchhCi14BkZleVlHRtWuZamD+O3ANvlE6Bl/YjKic5tOqYlYz6ZOCSIIbirhgAAwmFAPbs89x5ACgVtc8Uy76kLLg6nrLHVYLrmxgIX80bSu91g7j+LgHKVeGUHjnEHjJ9c/NNSW5FxwGn/CDlGrKa33P/vh17yD29AgDJG1GcFLulLBcoUJ53MaD/uLjwlBW7iGNO/ogYJg+1lIwIDAQAB,A7:E4:7B:5E:17:F7:A1:A3:43:A0:24:48:12:0F:9B:4C:1C:D7:4E:26:4D:38:A6:13:32:29:2B:21:77:01:A4:F8,STH,10008,True
eng,10067,b2md20452,D4-3D-7E-C0-8C-4A,FB5962911689,192.168.0.393,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAgszrugOQbmyAsSYRY0Wcm/FZF4AT7GVkVBP07HHXqL8E0LwylPu8WVpfRXhi0YL6YWNss248TWvTSTZfJXYsOFyLF16+XihEkMjO0h9XCvk9PY7fvEBkPaa45YjUwFCrvFLDswHWZgA29agiaNw5jdse+YwGnRSfKL9l2fIO2AU32eHZ83EsHp69pMuLpTExSU4fdIDMOB/8GeY4Zzvg/edvJJjopsIAJbvgD0b3UYcJz8I6KBSXZYGrDatT9wbtHGZnvbPdpCiPCbCF3Wv0Q1PMrM+JqW6dMqkXb12P53SGzcoKhb7Qy2JHziWQHd//8Kon1WOSzu4NIHW7iJZ/bwIDAQAB,77:9E:4F:7D:FA:EE:B6:57:DC:C1:7B:CA:52:C8:0A:A0:F0:7E:DF:8B:F0:E7:A1:D4:4C:2A:D0:FA:AC:58:66:3E,STH,10008,True
eng,10068,desktop-tb65mjm,34-17-EB-88-AB-37,FB5962911690,192.168.0.394,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAh7B3kwkyMJxu2H7V9uOghrvWrbLYUXVLB36Ek8HN1CjHKBnABTrPqmSHCCUMcBzI9chnxOU9Xf8Qc6z+VYnJs1Ue5wIqGG4GIk+wot1YdU9h8iQGUzstmMpbU8bgELX8HjV5wt9yKvakuesNlSf0Wor73LtbyQXZRfc2NFSpH3y0qwkTp4KnudRm+pIiNoUJn29LTehE5JQNh8gZb1V0ojvJFIoVXeD2Zcc9CZ3J85yhxUMxwgtGn+vsmkiM2TgZ8Ro+zWQz7zyPO9+Ci7Mcl/euAhqh185wPGs4nEW6LGn8oqYAbcm5Bm8+NR5FSSnPIAfx8f3DW1dbdRAtwl36awIDAQAB,D2:E8:DD:78:F2:81:BF:0C:25:00:75:0F:72:B6:15:D6:38:18:E3:8E:03:94:C4:45:3A:9B:40:AA:B0:B6:8E:F3,STH,10008,True
eng,10069,a2ml19105,70-5A-0F-84-40-A2,FB5962911691,192.168.0.395,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEApzt7n5pMsm98CLhlkrr/cavQDDH29JUsFGnuJwG8WtCh0NN+SZxyF8Qa2/0Qg9yfwGNvUbJ1jTkcPWhcYOJoG+gxOQDw4zs9nWuHTbGGFVrej4qZrJJjmL0lGiFVLz1RoVtYPMo830w0KMA6DqPEIooTGTEc51sFOSlKpNBSwFXHzr5SC7dD+91z6Umcfm4dGt13gHul4rvMo4C0Ps2PPyLixL4FDn9n6dos4A3WaqYUeR/9LqRTiGuSWBrgpWl6WIZLnI7NAYJgfgGRipmjeiz+/h0y4b+np/Ed4rFw7jZgdeynQvfWRuiQArlUEcamqf4Nuf3r3DlHDW6fpJB7WwIDAQAB,D1:80:F3:FB:D8:9C:12:D9:D0:9A:3D:9E:DD:63:22:A9:AD:8B:39:ED:93:FD:9F:95:5A:9A:E6:E1:7E:C3:4B:3B,STH,10008,True
eng,10070,a2ml28933,8C-16-45-FA-94-41,FB5962911681,192.168.0.396,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAjb8mcRpYWdCN3iIihKTVVK4ODgKgDLL/0orhfVZJDD+pfuPHhQSNLoHD7ME1aRlTy3M4Psb8RzmCwEuw1hGfMvBSMc5O4UIKblay1KC4H/IbfOgpoEAwt0LY/A7nbPltFjZE3K0PgTWzovJ5oenqbjfVC1zP7c6AiwCpXVEvTGkfxOWBTDeLE7IHYrhYbbvCi8i5sLn9GKQYnT6hgTrrGxo6p911cLtft9+9X2Idtxm356f+8z9IGDNjtJKmzLdrsFi6aU5h7cteuIShp0rWnevXAF/wJpXaTFVcKZ8TyZswK56t53fgJ+jIZSVycbyJAgpYqgpUp49CO8H0lVWH8QIDAQAB,01:F5:EA:14:FC:3B:75:38:3B:56:76:F9:5B:94:E7:50:2E:1A:8E:9E:2C:BA:D8:F2:33:20:92:A7:EC:E9:0E:EE,STH,10008,True
eng,10071,a2ml21970,C8-D3-FF-75-E1-8B,FB5962911682,192.168.0.397,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAqPwbtiwZKTrV/8fmrWB0ZtQ56N3eJMcwKPi5RfdqupvNktOU/24nqK9cNTdDRkHpjZo66qrGNeWSQ78kTCmusowWJdR0xadGRdiyCH2o//V9wTvVkiFOSUjCmKf4G/Xdycg0Qz2IIj09EH5PSDJodZnToUxPOen3yEw4JZHGAw7EemScJ4Jb2Lfrn4Jc4Qj7Yklvl3w6Ufq5aPWGkwLociuCQx6ps/JxB5h+PsnXmxAdnzFyC1qpA3gn4oKX09ksz+X+tF8eMqL2Dwh+ZAU0oYdMU0Nt5VnZdebFkJl6Glz3b6Wt+SCn3qskqBMJQte2kgG7nC3C+Lxr8/uLYdkEMwIDAQAB,37:57:6D:41:FB:2A:C0:5C:69:02:87:C3:E3:43:33:79:5C:CB:17:3A:5C:30:4C:3C:A8:9D:A2:4C:71:B9:F7:23,STH,10008,True
eng,10072,techno-243,54-BF-64-23-67-46,FB5962911683,192.168.0.398,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAip7pvBafRmhJUIOvd5KggGAYrJS3fbfDX6N9NLceQlBBMBCl29XbK97kKeE2OryMQR3C0NVI3bm3LV3mWpQ2XAQOvsQkXCmwlG/3aztx21/piW8KLgSnr+6QEY8+IooD9qGH+IJ31QBQk+SOudQ/0a0immxaRkd13+F1AyDwwHutQY8Ga5xEi6vx5VGxgWbxY8v0Tc4d+YUx6AsWvXipFka/Zy5Px8N78yCahFeSdcQCajDZUbuJrJFKfTlClPigBW0xgpIe8XB90+4r20ZgZQ7A0MpYy3TcYw1/7leO6H+Y8aRVc4SQOsKQbr7nSTEDT9NeErhgt8n8D1nnm6c/HQIDAQAB,93:3F:0E:BA:58:7D:49:7C:64:C5:45:27:E5:20:A6:31:A0:5C:24:64:06:77:31:48:8F:21:6A:67:54:FB:17:41,NTH,10002,True
eng,10073,techno-197,28-F1-0E-47-FF-B9,FB5962911684,192.168.0.399,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvLYkis3X4h5LFkJDXwvHp+2pQeJCZlJXkdTKHD1KRTm89GrpYX0u8skiOr9s7as2+bEqifgaY4fazCOZdBC3P0aDnh+S442kih4TRT8QElc6XonzUaUUWfa2kl11kgIJXijV7IbWRkH2N2afhPxCoLZA/rip/dGWMux6ukbJWKYkv/XXuGDIhTwA1CaYgtzxDuTLhbaYTBWJu61cHuLDqPiFepZ0+2woe0DQ+92tkIyy0cZlCBHHCoTAjLUqzoAIg95welYo333jIqZ+vtgq+pY1aCgrDXdpue0CUy9bOaiZ4WA6jK6i0LrWkR88jdsbxqffbyia1TWxTGAXv5zlrQIDAQAB,4D:03:E4:3A:A4:60:88:BF:1A:68:D7:FC:C5:65:4C:CA:13:2B:55:C4:6A:F2:46:5B:68:B5:46:41:F0:66:45:18,NTH,10001,True
eng,10074,techno-236,3C-2C-30-B4-00-C0,FB5962911685,192.168.0.400,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAyQfVG2BYK1TZ65SNGPBi9GuB1at+ljH8ksGGsR9uMGQuCoK2D83Phs3foBCpJM1loUhhnp6R2zuJ8jUyTjfr5zGaxd80e0KJHKpRFPWYgnufGmG23cqC2v/OQjC/rYQ86VXXZehG1TwJ2+3tCdTWfKTDe8xFurhma9qKS1nuORIj0CPBXgZUL6HYueXOeAZDDt0ijwqdXP5sDo8kW01BhcbhvEbEHLNIcz6pl7Jb5tygNUiPhVp55rRAorB/tJuYVqBI5He0WnCF1VwM157B31P0xyNrVx4I6dft4iamS+wFozPb1mR00/jy04/OVwGTs6KM01Dafv/khx7VlakVmwIDAQAB,49:40:22:0D:2B:CE:93:5D:7D:ED:CD:40:42:D1:10:7F:C7:31:9E:36:FF:22:47:F1:15:D4:A9:76:E8:F1:9D:DC,NTH,10002,True
eng,10075,techno-251,3C-2C-30-D1-E9-C4,FB5962911686,192.168.0.401,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvpCDwZVG2+dxA/xttjUD3sMDyHfLb8VtkrzXO5RirWZ0qe4F5dEGGL/chqZrhPcP6qGHKkcf789xo08p2dPR0B6WNEgzn/HYr46cWttPb/VvpyO3gyFJ25vmajnh8vSJUS1lA0EveFVToZjPjoIvfTuuGKCXIo4/XnLIqTtHCY6+dpr5j+VWGVQ95CDcSi6kt4dzi1YL2BpxGspbbsYJabr0VLySUbH9kBnqoIk8Hiw9xgysD1RbzijoOLI5tVOIwfaS55lZ5h0P4EiEdTgDhycN6x5Fm9AZm4DTMEkIecZ9NrkgcIIciV7mqvdVDzQEH2LzHMCT7z/fj6AWaBufWQIDAQAB,65:9B:E8:B6:ED:DF:F1:00:17:0E:D6:8B:21:89:61:55:36:C4:0D:59:83:A6:1E:3F:BD:E6:EE:0E:6D:C4:A6:4E,NTH,10001,True
eng,10076,techno-200,00-09-0F-FE-00-01,FB5962911687,192.168.0.402,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAlbJoF8+H+vDv4acdrVT2nReAalqfpxdol+quRjerCIahCnU06OHu6M57D0U4VUGYJL+Mh3GA0f82yfzBcEgJ0LJWLwbOmG7n9R74Kf7UrabLsDHzQFEoQRCnmUdMzDu8DA4gWLGGNx+As3wrX93wrF9s59cqESEfp+6q9QN3irjUZUHJ4U6jaGJrm6xGy3eJBLTxN6RJ1lBjFtdNyINwEnELxs+G3HdqHQuvVUXLhrwaSZyXHvsHpyXH+bCsrWiIjqxRJh8RAkLYL9QR2Tm3/7kEt+QAz+8/peAWtoblrNKYDJsD/+Ia5nxZ1XCKqk+9cyCGITVTKhvHD4mwj0Kj7QIDAQAB,42:B2:09:BA:9A:3B:DA:90:4E:18:D8:47:77:B9:1B:3C:EF:44:B4:21:C0:2E:E1:87:8C:F6:45:BF:F9:2E:A5:C3,NTH,10002,True
eng,10077,techno-252,3C-2C-30-D1-E5-65,FB5962911688,192.168.0.403,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAkK7cfIRcb18uvtrQwajS9NElOzB6BRDZgy1BiumpAasKIf2kzUZfnctZqlIX1zkB1p6RDEaLeRoXHlPflz92kqMhfz5yZaDZFm7fVmMO4TVjZXy2+8OmWW1EQTEFa7SQ9V8MTYWlaBSheWfUqCaCPiUjX0B8n8y1j4f8GdLagso/DBPc+zcqItmNTPbKhb606Jcv6sSbu6N3HhhlnqGdsxmTradTnYYRYBNgRZ+tkmKlDjSAhOgnYpkRRvGBFI0hUYvm6fOgA7nUrqjc7xc8tSlk0ZJxric++DZYEEigypYE+CWpQXlkmioMnMwi/WEwQfg88LNoxrrY238kE9nRbwIDAQAB,4F:38:72:D9:F8:DB:94:E7:22:48:96:D0:91:01:6D:3C:64:90:2E:14:DC:D2:F8:14:1F:2A:A4:19:1A:BC:91:41,NTH,10001,True
eng,10078,techno-242,54-BF-64-4C-91-A0,FB5962911689,192.168.0.404,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAx78Z489hYcDa9T5qHaqBWGkKHyJR00T/ABnLKtNxeLRJzL2LRw5XtRDGOtQh8Wtsu617gDa+aN6qKdQSqGRIqqzVy2+75ofLzkBKPa8sXPaX28zWh6lFckQzaEHMrgkeH1rrRO89s3STpeocx6RBg6Ufg1TYqm3r+8KBums1D+Xbnw8bZ7OCIcacw5sVAslaFnGK8BQEMznq6T14e8Kjt2z6CphcQA7xUA4dSxs6m5RyhOgulOdbRBQgNfRgwCqAdB2Wqh4Ol+u/Qe8jGqJbriOXOBeVsHeoLwo3PUPgrmJvQbR3aL4YC6CQ9Y3cx/3pR17BoBhw+GlyjQeB/t1sqQIDAQAB,C2:8C:EB:0F:B3:42:82:E1:E8:55:98:5F:23:14:95:99:0C:EB:5C:80:32:52:8C:98:95:7E:10:25:E5:EA:B0:08,NTH,10002,True
eng,10079,techno-235,54-BF-64-4C-90-CA,FB5962911690,192.168.0.405,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAn6gZBQC/+/Va+1mm+lRG42Pb94GG03XZqEJhj1qEK5km8ATPyfxnl+XlH9tNq7cBIjw8CXK+W/cl7qBKL0445qfy5HvmlBTRQPHtVywngNxbJFbVlaTUT8Fz713qNManDOi/IZoRJjTOi7ZbvI4aEKmbLZY0LGH7GGONVOaXq1bfFQs8Lz7KQrnvGkFJShcuvlmOFmViRaCjQtgAEW5B4qie0d7VjzfKTnuAOrwxYOrZUZlDLdzstbHVGkUVqTfkhGg4w7v3pwYCsIaneoAUsVlTjV/vjIWPj7vaBp8mEdXGxvjKtfq7YAlLi16f3fYjh266SUZgQTVVtgQDxJW1iwIDAQAB,6F:18:8B:11:19:C1:4D:FE:64:78:56:AA:6B:65:C4:1F:C8:6E:A8:4C:96:F3:05:6F:C5:B4:D4:04:8B:F9:7F:E6,NTH,33333,True
eng,10080,techno-245,54-BF-64-4C-8E-ED,FB5962911691,192.168.0.406,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAoUI6iw6uis2qwK2CKdHnuON6EWPzQ9Y4CeLEA2cX9DJMyBWMjnSn6sqPrm7GugQ23yisr9+hNR42oCokakwEAeJ3olAUGkwjjkNW/UAlyEmyTtxZnNuZvHb3iH/NBgLNr/69M1aAOVj3HGNHQ/UNc8qzz99Bm6RF0w1/vQLCgbndqjGdo+sbfUo7N6VGQ4aNRTjfZqEszFnOHaOtYDkeEOLWeqn7M7eanwYdRpzp9cVK6SSeDoFLbNhJ4xKiiZv6lj/0XuvlPPedOpboSJ3xaqdZNlfINVRWcVV305MO3x9tCBR8v6mEc+Eh3JIQENWTCh1xn9NZwek4vuWk2aJkGQIDAQAB,E8:A2:0A:75:A4:92:6C:27:3E:83:91:86:66:4F:89:FE:7F:58:42:2E:E9:7E:70:29:79:9A:77:B1:19:53:06:E6,NTH,10001,True
eng,10081,techno-247,3C-2C-30-BA-A3-FF,FB5962911681,192.168.0.407,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAjmlnN8hPwxtdzaVv0cdwZ4ixMxgu6JCZKipwfCmvQ06XR+pjgK/OrrzGUcTMint2qZCI5ZFllJ0t2Qcqo+ou7DDast2MCnWMfUEXnD9fIOqkqT665UA3if2w1o1VHh+AoihDhqS+OBDzLDOHmG9oRmKCuYjyTU6JdhV1BmhRTF+PDDwQ44vDOarhl2kD3Dwgy4Yc+wWNiCqJcGDU0GaXgHlL9FY1W2Uw0S7jUaxJK06/s68YfPdpUCLpJV4cZ71B+pwmPPOcdxoflysgK5oyNZyf/XLYUZJr43cILHcbdJf3jjgjoZbT4e8pTFmxfwDDshRSlN6d3PnhqsfuQ3VGtQIDAQAB,A7:73:99:13:F5:40:DD:DF:73:AD:AE:F5:A4:2D:FE:A5:83:1F:62:9B:9B:B6:18:AE:E6:45:EC:86:7D:82:D3:1C,NTH,10001,True
