lang_code,id,name,descr,file_format_code,model,file_txt,module_id,module_name,template_typ_code,is_active
eng,1189,Download e-UIN Failure SMS,Download e-UIN Failure SMS,txt,velocity,"Hi $fullName_eng,

Your request for downloading your e-UIN has failed. Please try again later.

Thank You!",10006,Resident Services,RS_DOW_UIN_FAILURE_SMS,True
fra,1189,Télécharger le SMS d'échec e-UIN,Télécharger le SMS d'échec e-UIN,txt,velocity,"Bonjour $fullName_fra,

Votre demande de téléchargement de votre e-UIN a échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_DOW_UIN_FAILURE_SMS,True
eng,1190,Failure in Locking of Auth Types Email,Failure in Locking of Auth Types Email,txt,velocity,"Hi $fullName_eng,

Your requested for Locking AUTH type(s) has failed. Please try again later.

Thank You!",10006,Resident Services,RS_LOCK_AUTH_FAILURE_EMAIL,True
fra,1190,Échec du verrouillage des e-mails des types d'authentification,Échec du verrouillage des e-mails des types d'authentification,txt,velocity,"Bonjour $fullName_fra,

Votre ou vos types de verrouillage AUTH demandés ont échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_LOCK_AUTH_FAILURE_EMAIL,True
eng,1191,Failure in Locking of Auth Types Email Subject,Failure in Locking of Auth Types Email Subject,txt,velocity,Locking of AUTH Type(s) Failed,10006,Resident Services,RS_LOCK_AUTH_FAILURE_EMAIL_SUB,True
fra,1191,Échec du verrouillage des types d'authentification Objet de l'e-mail,Échec du verrouillage des types d'authentification Objet de l'e-mail,txt,velocity,Échec du verrouillage du ou des types AUTH,10006,Resident Services,RS_LOCK_AUTH_FAILURE_EMAIL_SUB,True
eng,1192,Failure in Locking of Auth Types SMS,Failure in Locking of Auth Types SMS,txt,velocity,"Hi $fullName_eng,

Your requested for Locking AUTH type(s) has failed. Please try again later.

Thank You!",10006,Resident Services,RS_LOCK_AUTH_FAILURE_SMS,True
fra,1192,Échec du verrouillage des types d'authentification SMS,Échec du verrouillage des types d'authentification SMS,txt,velocity,"Bonjour $fullName_fra,

Votre ou vos types de verrouillage AUTH demandés ont échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_LOCK_AUTH_FAILURE_SMS,True
eng,1193,Reprint Request Failure Email,Reprint Request Failure Email,txt,velocity,"Hi $fullName_eng,

Your request for ""Reprint of UIN Card"" has failed. Please try again later.

Thank You!",10006,Resident Services,RS_UIN_RPR_FAILURE_EMAIL,True
fra,1193,E-mail d'échec de la demande de réimpression,E-mail d'échec de la demande de réimpression,txt,velocity,"Bonjour $fullName_fra,

Votre demande de «réimpression de la carte UIN» a échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_UIN_RPR_FAILURE_EMAIL,True
eng,1194,Reprint Request Failure Email Subject,Reprint Request Failure Email Subject,txt,velocity,Reprint Request Failure,10006,Resident Services,RS_UIN_RPR_FAILURE_EMAIL_SUB,True
fra,1194,Échec de la demande de réimpression Objet de l'e-mail,Échec de la demande de réimpression Objet de l'e-mail,txt,velocity,Échec de la demande de réimpression,10006,Resident Services,RS_UIN_RPR_FAILURE_EMAIL_SUB,True
eng,1195,Reprint Request Failure SMS,Reprint Request Failure SMS,txt,velocity,"Hi $fullName_eng,

Your request for ""Reprint of UIN Card"" has failed. Please try again later.

Thank You!",10006,Resident Services,RS_UIN_RPR_FAILURE_SMS,True
fra,1195,SMS d'échec de la demande de réimpression,SMS d'échec de la demande de réimpression,txt,velocity,"Bonjour $fullName_fra,

Votre demande de «réimpression de la carte UIN» a échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_UIN_RPR_FAILURE_SMS,True
eng,1196,Failure in Unlocking of Auth Types Email,Failure in Unlocking of Auth Types Email,txt,velocity,"Hi $fullName_eng,

Your requested for unlocking AUTH type(s) has failed. Please try again later.

Thank You!",10006,Resident Services,RS_UNLOCK_AUTH_FAILURE_EMAIL,True
fra,1196,Échec du déverrouillage de la messagerie électronique des types d'authentification,Échec du déverrouillage de la messagerie électronique des types d'authentification,txt,velocity,"Bonjour $fullName_fra,

Votre demande de déverrouillage de type (s) AUTH a échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_UNLOCK_AUTH_FAILURE_EMAIL,True
eng,1197,Failure in Unlocking of Auth Types Email Subject,Failure in Unlocking of Auth Types Email Subject,txt,velocity,Unlocking of AUTH Type(s) Failed,10006,Resident Services,RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,True
fra,1197,Échec du déverrouillage du sujet de l'e-mail des types d'authentification,Échec du déverrouillage du sujet de l'e-mail des types d'authentification,txt,velocity,Le déverrouillage du ou des types AUTH a échoué,10006,Resident Services,RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,True
eng,1198,Failure in Unlocking of Auth Types SMS,Failure in Unlocking of Auth Types SMS,txt,velocity,"Hi $fullName_eng,

Your requested for unlocking AUTH type(s) has failed. Please try again later.

Thank You!",10006,Resident Services,RS_UNLOCK_AUTH_FAILURE_SMS,True
fra,1198,Échec de déverrouillage des types d'authentification SMS,Échec de déverrouillage des types d'authentification SMS,txt,velocity,"Bonjour $fullName_fra,

Votre demande de déverrouillage de type (s) AUTH a échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_UNLOCK_AUTH_FAILURE_SMS,True
eng,1199,VID Generation Failure Email,VID Generation Failure Email,txt,velocity,"Hi $fullName_eng,

VID generation for your UIN failed. Please try again later.

Thank You!",10006,Resident Services,RS_VIN_GEN_FAILURE_EMAIL,True
fra,1199,E-mail d'échec de génération de VID,E-mail d'échec de génération de VID,txt,velocity,"Bonjour $fullName_fra,

La génération de VID pour votre UIN a échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_VIN_GEN_FAILURE_EMAIL,True
eng,1200,VID Generation Failure Email Subject,VID Generation Failure Email Subject,txt,velocity,VID Generation Failure,10006,Resident Services,RS_VIN_GEN_FAILURE_EMAIL_SUB,True
fra,1200,Objet de l'e-mail d'échec de génération de VID,Objet de l'e-mail d'échec de génération de VID,txt,velocity,Échec de génération de VID,10006,Resident Services,RS_VIN_GEN_FAILURE_EMAIL_SUB,True
eng,1201,VID Generation Failure SMS,VID Generation Failure SMS,txt,velocity,"Hi $fullName_eng,

VID generation for your UIN failed. Please try again later.

Thank You!",10006,Resident Services,RS_VIN_GEN_FAILURE_SMS,True
fra,1201,SMS d'échec de génération de VID,SMS d'échec de génération de VID,txt,velocity,"Bonjour $fullName_fra,

La génération de VID pour votre UIN a échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_VIN_GEN_FAILURE_SMS,True
eng,1202,VID Revocation Failure Email,VID Revocation Failure Email,txt,velocity,"Hi $fullName_eng,

Your $VID revokation has failed. Please try again later.

Thank You!",10006,Resident Services,RS_VIN_REV_FAILURE_EMAIL,True
fra,1202,E-mail d'échec de révocation de VID,E-mail d'échec de révocation de VID,txt,velocity,"Bonjour $fullName_fra,

Votre révocation de $VID a échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_VIN_REV_FAILURE_EMAIL,True
eng,1203,VID Revocation Failure Email Subject,VID Revocation Failure Email Subject,txt,velocity,VID Revokation Failure,10006,Resident Services,RS_VIN_REV_FAILURE_EMAIL_SUB,True
fra,1203,Objet de l'e-mail d'échec de la révocation du VID,Objet de l'e-mail d'échec de la révocation du VID,txt,velocity,Échec de révocation de VID,10006,Resident Services,RS_VIN_REV_FAILURE_EMAIL_SUB,True
eng,1204,VID Revocation Failure SMS,VID Revocation Failure SMS,txt,velocity,"Hi $fullName_eng,

Your $VID revokation has failed. Please try again later.

Thank You!",10006,Resident Services,RS_VIN_REV_FAILURE_SMS,True
fra,1204,SMS d'échec de révocation de VID,SMS d'échec de révocation de VID,txt,velocity,"Bonjour $fullName_fra,

Votre révocation de $VID a échoué. Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_VIN_REV_FAILURE_SMS,True
eng,1205,UIN Update Request Placed Successfully Email,UIN Update Request Placed Successfully Email,txt,velocity,"Hi $fullName_eng,

Your request for ""UIN Update"" has been successfully placed. Your RID (Req Number) is $RID for tracking.

Thank You!",10006,Resident Services,RS_UIN_UPDATE_SUCCESS_EMAIL,True
fra,1205,E-mail de demande de mise à jour UIN placé avec succès,E-mail de demande de mise à jour UIN placé avec succès,txt,velocity,"Bonjour $fullName_fra,

Votre demande de «mise à jour UIN» a été envoyée avec succès. Votre RID (numéro de demande) est $RID pour le suivi.

Merci!",10006,Resident Services,RS_UIN_UPDATE_SUCCESS_EMAIL,True
eng,1206,UIN Update Request Placed Successfully Email Subject,UIN Update Request Placed Successfully Email Subject,txt,velocity,UIN Update Request Placed Successfully,10006,Resident Services,RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,True
fra,1206,Sujet de la demande de mise à jour UIN placé avec succès,Sujet de la demande de mise à jour UIN placé avec succès,txt,velocity,Demande de mise à jour UIN placée avec succès,10006,Resident Services,RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,True
eng,1207,UIN Update Request Placed Successfully SMS,UIN Update Request Placed Successfully SMS,txt,velocity,"Hi $fullName_eng,

Your request for ""UIN Update"" has been successfully placed. Your RID (Req Number) is $RID for tracking.

Thank You!",10006,Resident Services,RS_UIN_UPDATE_SUCCESS_SMS,True
fra,1207,Demande de mise à jour UIN placée avec succès SMS,Demande de mise à jour UIN placée avec succès SMS,txt,velocity,"Bonjour $fullName_fra,

Votre demande de «mise à jour UIN» a été envoyée avec succès. Votre RID (numéro de demande) est $RID pour le suivi.

Merci!",10006,Resident Services,RS_UIN_UPDATE_SUCCESS_SMS,True
eng,1208,UIN Update Request Failed Email,UIN Update Request Failed Email,txt,velocity,"Hi $fullName_eng,

We were unable to process your ""UIN Update"" request. Please try again later.

Thank You!",10006,Resident Services,RS_UIN_UPDATE_FAILURE_EMAIL,True
fra,1208,E-mail d'échec de la demande de mise à jour UIN,E-mail d'échec de la demande de mise à jour UIN,txt,velocity,"Bonjour $fullName_fra,

Nous n'avons pas pu traiter votre demande de «mise à jour UIN». Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_UIN_UPDATE_FAILURE_EMAIL,True
eng,1209,UIN Update Request Failed Email Subject,UIN Update Request Failed Email Subject,txt,velocity,UIN Update Request Failed,10006,Resident Services,RS_UIN_UPDATE_FAILURE_EMAIL_SUB,True
fra,1209,Échec de la demande de mise à jour de l'UIN,Échec de la demande de mise à jour de l'UIN,txt,velocity,Échec de la demande de mise à jour UIN,10006,Resident Services,RS_UIN_UPDATE_FAILURE_EMAIL_SUB,True
eng,1210,UIN Update Request Failed SMS,UIN Update Request Failed SMS,txt,velocity,"Hi $fullName_eng,

We were unable to process your ""UIN Update"" request. Please try again later.

Thank You!",10006,Resident Services,RS_UIN_UPDATE_FAILURE_SMS,True
fra,1210,Echec de la demande de mise à jour UIN SMS,Echec de la demande de mise à jour UIN SMS,txt,velocity,"Bonjour $fullName_fra,

Nous n'avons pas pu traiter votre demande de «mise à jour UIN». Veuillez réessayer plus tard.

Merci!",10006,Resident Services,RS_UIN_UPDATE_FAILURE_SMS,True
eng,1211,Registration Packet Validation Success Email,Registration Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for registration against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_RPV_SUC_EMAIL,True
fra,1211,Registration Packet Validation Success Email,Registration Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande d'inscription contre le RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_RPV_SUC_EMAIL,True
eng,1212,Registration Packet Validation Success SMS,Registration Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for registration against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_RPV_SUC_SMS,True
fra,1212,Registration Packet Validation Success SMS,Registration Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande d'inscription contre le RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_RPV_SUC_SMS,True
eng,1213,Update Packet Validation Success Email,Update Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for updating your details against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_UPV_SUC_EMAIL,True
fra,1213,Update Packet Validation Success Email,Update Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de mise à jour de vos coordonnées par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_UPV_SUC_EMAIL,True
eng,1214,Update Packet Validation Success SMS,Update Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for updating your details against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_UPV_SUC_SMS,True
fra,1214,Update Packet Validation Success SMS,Update Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de mise à jour de vos coordonnées par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_UPV_SUC_SMS,True
eng,1215,Lost Packet Validation Success Email,Lost Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for finding your UIN details against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_LPV_SUC_EMAIL,True
fra,1215,Lost Packet Validation Success Email,Lost Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de recherche des détails de votre UIN par rapport au RID: $RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_LPV_SUC_EMAIL,True
eng,1216,Lost Packet Validation Success SMS,Lost Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for finding your UIN details against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_LPV_SUC_SMS,True
fra,1216,Lost Packet Validation Success SMS,Lost Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de recherche des détails de votre UIN par rapport au RID: $RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_LPV_SUC_SMS,True
eng,1217,Resident Update Packet Validation Success Email,Resident Update Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for updating your details against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_RUPV_SUC_EMAIL,True
fra,1217,Resident Update Packet Validation Success Email,Resident Update Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de mise à jour de vos coordonnées par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_RUPV_SUC_EMAIL,True
eng,1218,Resident Update Packet Validation Success SMS,Resident Update Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for updating your details against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_RUPV_SUC_SMS,True
fra,1218,Resident Update Packet Validation Success SMS,Resident Update Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de mise à jour de vos coordonnées par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_RUPV_SUC_SMS,True
eng,1219,Re-print Packet Validation Success Email,Re-print Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for re-printing your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_PPV_SUC_EMAIL,True
fra,1219,Re-print Packet Validation Success Email,Re-print Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de réimpression de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_PPV_SUC_EMAIL,True
eng,1220,Re-print Packet Validation Success SMS,Re-print Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for re-printing your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_PPV_SUC_SMS,True
fra,1220,Re-print Packet Validation Success SMS,Re-print Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de réimpression de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_PPV_SUC_SMS,True
eng,1221,Activate Packet Validation Success Email,Activate Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for activating your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_APV_SUC_EMAIL,True
fra,1221,Activate Packet Validation Success Email,Activate Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande d'activation de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_APV_SUC_EMAIL,True
eng,1222,Activate Packet Validation Success SMS,Activate Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for activating your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_APV_SUC_SMS,True
fra,1222,Activate Packet Validation Success SMS,Activate Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande d'activation de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_APV_SUC_SMS,True
eng,1223,De-activate Packet Validation Success Email,De-activate Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for de-activating your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_DPV_SUC_EMAIL,True
fra,1223,De-activate Packet Validation Success Email,De-activate Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de désactivation de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_DPV_SUC_EMAIL,True
eng,1224,De-activate Packet Validation Success SMS,De-activate Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for de-activating your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_DPV_SUC_SMS,True
fra,1224,De-activate Packet Validation Success SMS,De-activate Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de désactivation de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_DPV_SUC_SMS,True
eng,1225,Registration Packet Validation Success Email Sub,Registration Packet Validation Success Email Sub,txt,velocity,Registration Confirmation,10003,Registration Processor,RPR_RPV_SUC_EMAIL_SUB,True
fra,1225,Registration Packet Validation Success Email Sub,Registration Packet Validation Success Email Sub,txt,velocity,confirmation d'enregistrement,10003,Registration Processor,RPR_RPV_SUC_EMAIL_SUB,True
eng,1226,Update Packet Validation Success Email Sub,Update Packet Validation Success Email Sub,txt,velocity,Update Request Confirmation,10003,Registration Processor,RPR_UPV_SUC_EMAIL_SUB,True
fra,1226,Update Packet Validation Success Email Sub,Update Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande de mise à jour,10003,Registration Processor,RPR_UPV_SUC_EMAIL_SUB,True
eng,1227,Lost Packet Validation Success Email Sub,Lost Packet Validation Success Email Sub,txt,velocity,Lost Request Confirmation,10003,Registration Processor,RPR_LPV_SUC_EMAIL_SUB,True
fra,1227,Lost Packet Validation Success Email Sub,Lost Packet Validation Success Email Sub,txt,velocity,Confirmation de demande perdue,10003,Registration Processor,RPR_LPV_SUC_EMAIL_SUB,True
eng,1228,Re-print Packet Validation Success Email Sub,Re-print Packet Validation Success Email Sub,txt,velocity,Re-print Request Confirmation,10003,Registration Processor,RPR_PPV_SUC_EMAIL_SUB,True
fra,1228,Re-print Packet Validation Success Email Sub,Re-print Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande de réimpression,10003,Registration Processor,RPR_PPV_SUC_EMAIL_SUB,True
eng,1229,Resident Update Packet Validation Success Email Sub,Resident Update Packet Validation Success Email Sub,txt,velocity,Update Request Confirmation,10003,Registration Processor,RPR_RUPV_SUC_EMAIL_SUB,True
fra,1229,Resident Update Packet Validation Success Email Sub,Resident Update Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande de mise à jour,10003,Registration Processor,RPR_RUPV_SUC_EMAIL_SUB,True
eng,1230,Activate Packet Validation Success Email Sub,Activate Packet Validation Success Email Sub,txt,velocity,Activation Request Confirmation,10003,Registration Processor,RPR_APV_SUC_EMAIL_SUB,True
fra,1230,Activate Packet Validation Success Email Sub,Activate Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande d'activation,10003,Registration Processor,RPR_APV_SUC_EMAIL_SUB,True
eng,1231,De-activate Packet Validation Success Email Sub,De-activate Packet Validation Success Email Sub,txt,velocity,Deactivation Request Confirmation,10003,Registration Processor,RPR_DPV_SUC_EMAIL_SUB,True
fra,1231,De-activate Packet Validation Success Email Sub,De-activate Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande de désactivation,10003,Registration Processor,RPR_DPV_SUC_EMAIL_SUB,True
eng,1232,Credential Issuance Success SMS,Credential Issuance Success SMS,txt,velocity,"Hi $!fullName,

We have received a request for $!credentialName from $!partnerName. The request id for the same is $!RID and your encryption key is $!encryptionKey.

This request is under processing.

Thank You",10006,Resident Services,RS_CRE_REQ_SUCCESS_SMS,True
fra,1232,Credential Issuance Success SMS,Credential Issuance Success SMS,txt,velocity,"Bonjour $!fullName,

Nous avons reçu une demande de $!credentialName de $!partnerName. L'identifiant de la demande est $!RID et votre clé de chiffrement est $!encryptionKey.

Cette demande est en cours de traitement.

Merci",10006,Resident Services,RS_CRE_REQ_SUCCESS_SMS,True
eng,1233,Credential Issuance Success EMAIL,Credential Issuance Success EMAIL,txt,velocity,"Hi $!fullName,

We have received a request for $!credentialName from $!partnerName. The request id for the same is $!RID and your encryption key is $!encryptionKey.

This request is under processing.

Thank You",10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL,True
fra,1233,Credential Issuance Success EMAIL,Credential Issuance Success EMAIL,txt,velocity,"Bonjour $!fullName,

Nous avons reçu une demande de $!credentialName de $!partnerName. L'identifiant de la demande est $!RID et votre clé de chiffrement est $!encryptionKey.

Cette demande est en cours de traitement.

Merci",10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL,True
eng,1234,Credential Issuance Success EMAIL Subject,Credential Issuance Success EMAIL Subject,txt,velocity,Credential Issuance Confirmation,10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL_SUB,True
fra,1234,Credential Issuance Success EMAIL Subject,Credential Issuance Success EMAIL Subject,txt,velocity,Confirmation de la délivrance des informations d'identification,10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL_SUB,True
eng,1235,Credential Issuance Status Check SMS,Credential Issuance Status Check SMS,txt,velocity,"Hi $!fullName,

The status of your request to issue credentials against request ID $!RID is $!status.

Thank You",10006,Resident Services,RS_CRE_STATUS_SMS,True
fra,1235,Credential Issuance Status Check SMS,Credential Issuance Status Check SMS,txt,velocity,"Bonjour $!fullName,

L'état de votre demande d'émission d'informations d'identification par rapport à l'ID de demande $!RID est $! status.

Merci",10006,Resident Services,RS_CRE_STATUS_SMS,True
eng,1236,Credential Issuance Status Check EMAIL,Credential Issuance Status Check EMAIL,txt,velocity,"Hi $!fullName,

The status of your request to issue credentials against request ID $!RID is $!status.

Thank You",10006,Resident Services,RS_CRE_STATUS_EMAIL,True
fra,1236,Credential Issuance Status Check EMAIL,Credential Issuance Status Check EMAIL,txt,velocity,"Bonjour $!fullName,

L'état de votre demande d'émission d'informations d'identification par rapport à l'ID de demande $!RID est $! status.

Merci",10006,Resident Services,RS_CRE_STATUS_EMAIL,True
eng,1237,Credential Issuance Status Check EMAIL Subject,Credential Issuance Status Check EMAIL Subject,txt,velocity,Credential Issuance Status,10006,Resident Services,RS_CRE_STATUS_EMAIL_SUB,True
fra,1237,Credential Issuance Status Check EMAIL Subject,Credential Issuance Status Check EMAIL Subject,txt,velocity,État de délivrance des informations d'identification,10006,Resident Services,RS_CRE_STATUS_EMAIL_SUB,True
eng,1238,Credential Request Cancel Success SMS,Credential Request Cancel Success SMS,txt,velocity,"Hi $!fullName,

Your credential request with request id $!RID has been successfully cancelled.

Thank You",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_SMS,True
fra,1238,Credential Request Cancel Success SMS,Credential Request Cancel Success SMS,txt,velocity,"Salut $!fullName,

Votre demande d'informations d'identification avec l'ID de demande $!RID a été annulée avec succès.

Merci",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_SMS,True
eng,1239,Credential Request Cancel Success EMAIL,Credential Request Cancel Success EMAIL,txt,velocity,"Hi $!fullName,

Your credential request with request id $RID has been successfully cancelled.

Thank You",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL,True
fra,1239,Credential Request Cancel Success EMAIL,Credential Request Cancel Success EMAIL,txt,velocity,"Salut $!fullName,

Votre demande d'informations d'identification avec l'ID de demande $!RID a été annulée avec succès.

Merci",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL,True
eng,1240,Credential Request Cancel Success EMAIL Subject,Credential Request Cancel Success EMAIL Subject,txt,velocity,Credential Request is cancelled successfully,10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,True
fra,1240,Credential Request Cancel Success EMAIL Subject,Credential Request Cancel Success EMAIL Subject,txt,velocity,La demande d'informations d'identification est annulée avec succès,10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,True
eng,1241,Credential Issuance Failure SMS,Credential Issuance Failure SMS,txt,velocity,"Hi $!fullName,

We have received a request for $!credentialName from $!partnerName. The request id for the same is $!RID. 
The request could not be processed. Please try again later.

Thank You",10006,Resident Services,RS_CRE_REQ_FAILURE_SMS,True
fra,1241,Credential Issuance Failure SMS,Credential Issuance Failure SMS,txt,velocity,"Bonjour $!fullName,

Nous avons reçu une demande de $!credentialName de $!partnerName. L'identifiant de demande pour le même est $!RID.
La demande n'a pas pu être traitée. Veuillez réessayer plus tard.

Merci",10006,Resident Services,RS_CRE_REQ_FAILURE_SMS,True
eng,1242,Credential Issuance Failure EMAIL,Credential Issuance Failure EMAIL,txt,velocity,"Hi $!fullName,

We have received a request for $!credentialName from $!partnerName. The request id for the same is $!RID. 
The request could not be processed. Please try again later.

Thank You",10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL,True
fra,1242,Credential Issuance Failure EMAIL,Credential Issuance Failure EMAIL,txt,velocity,"Bonjour $!fullName,

Nous avons reçu une demande de $!credentialName de $!partnerName. L'identifiant de demande pour le même est $!RID.
La demande n'a pas pu être traitée. Veuillez réessayer plus tard.

Merci",10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL,True
eng,1243,Credential Issuance Failure EMAIL Subject,Credential Issuance Failure EMAIL Subject,txt,velocity,Credential Issuance Failed,10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL_SUB,True
fra,1243,Credential Issuance Failure EMAIL Subject,Credential Issuance Failure EMAIL Subject,txt,velocity,Échec de l'émission des informations d'identification,10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL_SUB,True
